RChannel	RenergyMean	RenergyStd
570.0	27.957359806273175	0.1414655301308217
571.0	24.408099350991314	0.11659102132852346
572.0	25.2362851152154	0.13801472048241187
573.0	26.0952559004613	0.12185346822118846
574.0	24.567162014762797	0.08457251911049901
575.0	23.433226832079857	0.10275124182318422
576.0	27.103650941219858	0.08179500043231115
578.0	24.51930752119708	0.09301376838660246
579.0	19.491663039631465	0.18626538777565277
580.0	25.736676716254056	0.08512053930519678
581.0	26.564666643877825	0.10343510124885348
582.0	25.372321859511214	0.10942798252344317
583.0	27.317247097013478	0.12492092582652466
584.0	25.04943745543579	0.0748952470347689
585.0	25.936347042869297	0.1242336772070317
586.0	27.785699117266102	0.10365947509859318
587.0	25.992283113406543	0.11955942954992207
588.0	25.34053334487096	0.0995429635535505
589.0	24.815347635166795	0.09019150463678914
590.0	25.59104172429333	0.0952328282620173
591.0	19.893822254960366	0.09500933196779979
592.0	25.670782555191366	0.11883468900889885
593.0	26.28670220069092	0.11967243824368543
594.0	27.6361719030496	0.1203399012298324
595.0	24.8493158667313	0.10580634645394679
596.0	25.766566807747864	0.07021215249713098
597.0	27.813755878894646	0.09069355657536426
598.0	25.533670780324695	0.07881015133752312
599.0	25.07068310622719	0.09902045962464459
600.0	24.88699876706863	0.09504794867976143
601.0	25.870773388807294	0.10102510267757732
602.0	27.092035289638932	0.09481809493173933
603.0	26.27283906775466	0.09737224244647154
604.0	27.0501453189358	0.07272130698561306
605.0	25.769579392944138	0.1118022376383868
606.0	26.376044184431514	0.09667853694703632
607.0	26.4616095929909	0.09625468627880632
608.0	25.472035476402237	0.0751685359478612
609.0	25.86395845727462	0.11367577894952055
610.0	25.285570699012954	0.09552103385586394
611.0	24.630360603931393	0.08674430658899632
612.0	26.513983728815276	0.12597964247396962
613.0	24.9168436013066	0.10663058595401298
614.0	23.19529080785832	0.11534725408033654
615.0	27.32137250613322	0.14562745133760813
616.0	25.940371630241007	0.12398022978983118
617.0	25.93478298421062	0.10905859073301756
618.0	24.708027791598482	0.15553065048611944
619.0	26.866144838020542	0.13984033071666227
620.0	27.764589704181233	0.09378409601812329
621.0	23.757305980818078	0.11144257971683076
622.0	26.194614526981656	0.1074588730476655
623.0	24.832005783342844	0.10486671216818075
624.0	24.616535133604554	0.13014316676756582
625.0	25.849709566506014	0.10054648268535732
626.0	26.79783084536572	0.13911960073315072
627.0	24.974521203880077	0.11232762924935548
628.0	25.57972109230997	0.11781494961395336
629.0	24.950907343321518	0.13189308646776332
630.0	25.006535233371398	0.12077598905302891
631.0	26.074266090132877	0.14706288523166486
632.0	26.498634870579284	0.1305084872822648
633.0	26.120647979208197	0.12048200560170355
634.0	26.404671354735328	0.10956317991857605
635.0	25.68032423153169	0.08925857371030962
636.0	26.123075708739353	0.17608939291858994
637.0	26.241336074479996	0.09308153442301165
638.0	23.11588472702386	0.09629415907579049
639.0	26.677825767459275	0.12732650924808586
640.0	25.384819717019543	0.08536071110391276
641.0	23.40247797775447	0.09983104637314118
642.0	25.804238100871228	0.12918333127672016
643.0	25.909866671032322	0.09064575806780976
644.0	24.552993739504657	0.08929660023943665
645.0	24.869311557112177	0.07301532047302717
646.0	27.097262577946367	0.07915431262495971
647.0	22.98105345990998	0.11474843080152473
648.0	26.261949356794382	0.11173634894030053
649.0	24.438602824380407	0.12642466201956343
650.0	24.785480934326543	0.09504167873313468
651.0	24.602067726811136	0.06940876972141023
652.0	24.4120727906065	0.09968035593926543
653.0	25.173851261170842	0.09145301012851476
654.0	24.56803510698662	0.10021799684432456
655.0	26.35716773064314	0.08860460847893065
656.0	26.98129858433102	0.0818257932566549
657.0	25.481244646799425	0.14514097425200975
658.0	25.121129783955496	0.10150302337811484
659.0	26.514487635549482	0.09299448275519469
660.0	22.12780712226754	0.10495509968293341
661.0	26.0405766321646	0.1119221043685086
662.0	21.819336956688282	0.06775059502943227
663.0	25.7747702252235	0.11521061529717438
664.0	25.48348075003663	0.09557337365936493
665.0	24.934639816783704	0.09384892316888105
666.0	25.407792950490062	0.09294074428018005
